sample_id,condition_id,csv_row_id,source_pdf_path,npz_path,preview_path,extract_method,passed_quality,reason_codes,material_id,speed_rpm,temperature_c,r_bore_mm,r_outer_mm,z_width_mm,area_mm2,volume_mm3,min_thickness_mm,max_width_mm,sdf_zero_level_error_mm,semantic_hub_coverage,semantic_web_coverage,semantic_rim_coverage,mass_kg,polar_inertia_kg_mm2,sigma_vm_proxy_mpa,risk_score_proxy,dataset_version
F404_0050,C_Inco718_RPM11292_T650_OR254.038_BR72.7205,50,D:\sdfdata\F404HPT\data\raw\pdf\F404_0050.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0050.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0050.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.7205,254.038,75.856,7889.798722,6887114.526,13.34799994,100.5920877,0.197302066,0.496655143,0.396668612,0.106676245,56.40546797,1605188.922,55368.66479,10,sdf_meridian_v0.1
F404_0051,C_Inco718_RPM11292_T650_OR246.982_BR69.8345,51,D:\sdfdata\F404HPT\data\raw\pdf\F404_0051.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0051.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0051.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.8345,246.982,72.24,7627.441114,6471975.648,14.38262573,98.72368748,0.186466125,0.521793498,0.360977135,0.117229368,53.00548056,1423714.002,48570.80524,10,sdf_meridian_v0.1
F404_0052,C_Inco718_RPM11292_T650_OR244.994_BR69.8605,52,D:\sdfdata\F404HPT\data\raw\pdf\F404_0052.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0052.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0052.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.8605,244.994,79.536,7844.097172,6558161.11,16.65106165,100.5921984,0.197038096,0.526692254,0.37718074,0.096127006,53.71133949,1385987.052,41281.15546,10,sdf_meridian_v0.1
F404_0053,C_Inco718_RPM11292_T650_OR256.754_BR71.3295,53,D:\sdfdata\F404HPT\data\raw\pdf\F404_0053.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0053.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0053.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.3295,256.754,87.152,8044.124391,7213608.633,16.01400544,100.5920672,0.234968429,0.48902566,0.355297099,0.155677241,59.0794547,1796292.563,47143.01364,10,sdf_meridian_v0.1
F404_0054,C_Inco718_RPM11292_T650_OR254.906_BR72.8115,54,D:\sdfdata\F404HPT\data\raw\pdf\F404_0054.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0054.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0054.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.8115,254.906,81.52,8059.395436,7081461.366,14.78427323,101.4806334,0.204359321,0.476567363,0.395642508,0.127790129,57.99716859,1654199.355,50331.86379,10,sdf_meridian_v0.1
F404_0055,C_Inco718_RPM11292_T650_OR253.534_BR71.6025,55,D:\sdfdata\F404HPT\data\raw\pdf\F404_0055.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0055.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0055.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.6025,253.534,85.776,8044.973325,7004643.635,14.77103924,101.3897941,0.203426733,0.486349489,0.383637172,0.130013339,57.36803137,1615823.173,49836.12213,10,sdf_meridian_v0.1
F404_0056,C_Inco718_RPM11292_T650_OR253.646_BR72.7465,56,D:\sdfdata\F404HPT\data\raw\pdf\F404_0056.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0056.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0056.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.7465,253.646,79.312,7815.737669,6887127.754,13.24635995,100.5921108,0.198248841,0.495615225,0.352409366,0.151975409,56.4055763,1644399.607,55621.45689,10,sdf_meridian_v0.1
F404_0057,C_Inco718_RPM11292_T650_OR246.198_BR70.7575,57,D:\sdfdata\F404HPT\data\raw\pdf\F404_0057.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0057.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0057.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.7575,246.198,73.2,7481.152725,6361697.421,14.24403421,97.7723823,0.194992001,0.520872358,0.37828918,0.100838462,52.10230188,1398784.88,48732.52451,10,sdf_meridian_v0.1
F404_0058,C_Inco718_RPM11292_T650_OR255.942_BR66.5585,58,D:\sdfdata\F404HPT\data\raw\pdf\F404_0058.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0058.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0058.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.5585,255.942,86.544,8410.160838,7345189.99,13.45803532,100.592136,0.240415826,0.517281908,0.318344071,0.164374021,60.15710602,1814203.083,55742.22905,10,sdf_meridian_v0.1
F404_0059,C_Inco718_RPM11292_T650_OR246.73_BR70.7705,59,D:\sdfdata\F404HPT\data\raw\pdf\F404_0059.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0059.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0059.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.7705,246.73,79.44,7525.480703,6409040.646,14.28617188,98.0616192,0.192480141,0.521779922,0.387660278,0.0905598,52.49004289,1412286.37,48799.0001,10,sdf_meridian_v0.1
F404_0060,C_Inco718_RPM11292_T650_OR250.874_BR67.4295,60,D:\sdfdata\F404HPT\data\raw\pdf\F404_0060.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0060.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0060.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.4295,250.874,82.32,7998.838637,6845355.001,14.7432997,100.5921444,0.222815806,0.520201113,0.364248519,0.115550368,56.06345746,1550635.784,48887.68713,10,sdf_meridian_v0.1
F404_0061,C_Inco718_RPM11292_T650_OR245.106_BR69.7955,61,D:\sdfdata\F404HPT\data\raw\pdf\F404_0061.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0061.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0061.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.7955,245.106,79.728,7539.918939,6223119.416,13.26839621,100.5919418,0.195988719,0.545929493,0.387288752,0.066781755,50.96734802,1287974.655,51852.81401,10,sdf_meridian_v0.1
F404_0062,C_Inco718_RPM11292_T650_OR252.666_BR67.3775,62,D:\sdfdata\F404HPT\data\raw\pdf\F404_0062.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0062.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0062.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.3775,252.666,81.616,8344.60414,7108799.831,15.04359445,103.2606385,0.230421789,0.523020176,0.376455426,0.100524398,58.22107061,1607212.049,48598.72433,10,sdf_meridian_v0.1
F404_0063,C_Inco718_RPM11292_T650_OR249.614_BR67.1305,63,D:\sdfdata\F404HPT\data\raw\pdf\F404_0063.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0063.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0063.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.1305,249.614,87.408,8154.609791,6845417.495,12.62341219,100.5921261,0.205881801,0.535351323,0.356053969,0.108594708,56.06396928,1508969.399,56525.44538,10,sdf_meridian_v0.1
F404_0064,C_Inco718_RPM11292_T650_OR253.03_BR70.2635,64,D:\sdfdata\F404HPT\data\raw\pdf\F404_0064.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0064.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0064.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.2635,253.03,85.936,8439.916645,7364267.24,14.65952672,100.5921659,0.209423368,0.493977437,0.375392315,0.130630249,60.31334869,1722352.497,50015.76988,10,sdf_meridian_v0.1
F404_0065,C_Inco718_RPM11292_T650_OR250.594_BR70.8875,65,D:\sdfdata\F404HPT\data\raw\pdf\F404_0065.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0065.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0065.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.8875,250.594,84.336,7757.971901,6753066.283,16.43745487,100.5921636,0.183856689,0.505044108,0.364532911,0.130422981,55.30761286,1560944.243,43751.16683,10,sdf_meridian_v0.1
F404_0066,C_Inco718_RPM11292_T650_OR248.55_BR66.5065,66,D:\sdfdata\F404HPT\data\raw\pdf\F404_0066.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0066.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0066.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.5065,248.55,81.008,8054.881608,6757447.074,14.78013253,101.4522113,0.204058324,0.542329924,0.353623833,0.104046243,55.34349154,1484924.231,47866.54522,10,sdf_meridian_v0.1
F404_0067,C_Inco718_RPM11292_T650_OR245.442_BR72.9025,67,D:\sdfdata\F404HPT\data\raw\pdf\F404_0067.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0067.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0067.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.9025,245.442,77.424,7336.100929,6241212.204,15.24140146,100.5921851,0.211214005,0.52154757,0.394097939,0.084354491,51.11552795,1359467.374,45264.29249,10,sdf_meridian_v0.1
F404_0068,C_Inco718_RPM11292_T650_OR244.042_BR70.0685,68,D:\sdfdata\F404HPT\data\raw\pdf\F404_0068.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0068.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0068.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.0685,244.042,81.904,7644.724058,6501900.287,12.12551279,100.5921605,0.196608636,0.511632037,0.374800213,0.11356775,53.25056335,1414169.876,56248.62538,10,sdf_meridian_v0.1
F404_0069,C_Inco718_RPM11292_T650_OR254.178_BR70.6535,69,D:\sdfdata\F404HPT\data\raw\pdf\F404_0069.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0069.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0069.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.6535,254.178,78.544,7743.613896,6797155.997,13.9271881,100.5922935,0.209795793,0.49932805,0.360072293,0.140599657,55.66870762,1610391.483,53124.5607,10,sdf_meridian_v0.1
F404_0070,C_Inco718_RPM11292_T650_OR250.118_BR69.7825,70,D:\sdfdata\F404HPT\data\raw\pdf\F404_0070.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0070.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0070.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.7825,250.118,87.6,8002.864654,6838625.658,12.37842354,100.5921619,0.196922094,0.51994007,0.367249813,0.112810118,56.00834414,1541544.172,57877.18936,10,sdf_meridian_v0.1
F404_0071,C_Inco718_RPM11292_T650_OR244.266_BR69.0675,71,D:\sdfdata\F404HPT\data\raw\pdf\F404_0071.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0071.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0071.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.0675,244.266,72.88,7905.924307,6602094.944,11.91214444,100.5922495,0.200031654,0.530833189,0.380391478,0.088775333,54.07115759,1407054.471,57361.29759,10,sdf_meridian_v0.1
F404_0072,C_Inco718_RPM11292_T650_OR246.282_BR72.1225,72,D:\sdfdata\F404HPT\data\raw\pdf\F404_0072.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0072.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0072.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.1225,246.282,82.736,7909.797483,6773507.21,16.47702017,100.5922102,0.20178228,0.516116538,0.355252399,0.128631063,55.47502405,1515837.068,42156.98534,10,sdf_meridian_v0.1
F404_0073,C_Inco718_RPM11292_T650_OR257.342_BR69.1065,73,D:\sdfdata\F404HPT\data\raw\pdf\F404_0073.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0073.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0073.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.1065,257.342,74.608,8334.073526,7266529.131,12.73112356,100.5921035,0.24953993,0.512219648,0.358326411,0.129453941,59.51287359,1761064.089,59571.3562,10,sdf_meridian_v0.1
F404_0074,C_Inco718_RPM11292_T650_OR253.282_BR70.9005,74,D:\sdfdata\F404HPT\data\raw\pdf\F404_0074.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0074.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0074.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.9005,253.282,87.664,8084.820358,7012092.198,14.80757479,101.6405775,0.20779895,0.496109555,0.369436664,0.134453782,57.4290351,1611111.961,49614.38307,10,sdf_meridian_v0.1
F404_0075,C_Inco718_RPM11292_T650_OR249.082_BR68.3785,75,D:\sdfdata\F404HPT\data\raw\pdf\F404_0075.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0075.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0075.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.3785,249.082,83.088,8155.854773,6867030.334,15.22651085,100.5921912,0.200031961,0.52001558,0.394512485,0.085471935,56.24097843,1484728.25,46662.41039,10,sdf_meridian_v0.1
F404_0076,C_Inco718_RPM11292_T650_OR253.366_BR70.7835,76,D:\sdfdata\F404HPT\data\raw\pdf\F404_0076.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0076.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0076.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.7835,253.366,74.48,7996.303371,6946018.244,12.7189097,100.5920542,0.21837186,0.517204493,0.333481904,0.149313603,56.88788942,1649664.943,57800.24279,10,sdf_meridian_v0.1
F404_0077,C_Inco718_RPM11292_T650_OR251.994_BR66.9485,77,D:\sdfdata\F404HPT\data\raw\pdf\F404_0077.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0077.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0077.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.9485,251.994,83.76,8322.731124,7063054.602,15.02386525,103.1252155,0.228095498,0.529730691,0.362812194,0.107457115,57.84641719,1587999.894,48404.03847,10,sdf_meridian_v0.1
F404_0078,C_Inco718_RPM11292_T650_OR252.526_BR71.7325,78,D:\sdfdata\F404HPT\data\raw\pdf\F404_0078.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0078.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0078.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.7325,252.526,87.696,8136.894883,7126624.451,14.48006018,100.5920181,0.195387046,0.484826087,0.391826087,0.123347826,58.36705426,1666322.502,50434.15036,10,sdf_meridian_v0.1
F404_0079,C_Inco718_RPM11292_T650_OR249.474_BR68.4565,79,D:\sdfdata\F404HPT\data\raw\pdf\F404_0079.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0079.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0079.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.4565,249.474,86.352,7961.651482,6921309.17,14.00234412,100.5922065,0.192887784,0.491088493,0.39428419,0.114627317,56.6855221,1589576.586,50901.74968,10,sdf_meridian_v0.1
F404_0080,C_Inco718_RPM11292_T650_OR247.01_BR68.7425,80,D:\sdfdata\F404HPT\data\raw\pdf\F404_0080.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0080.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0080.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.7425,247.01,74.992,8045.853276,6934856.16,16.73481413,100.5921531,0.20288126,0.496173966,0.397388786,0.106437249,56.79647195,1570963.758,41753.32394,10,sdf_meridian_v0.1
F404_0081,C_Inco718_RPM11292_T650_OR250.342_BR72.0835,81,D:\sdfdata\F404HPT\data\raw\pdf\F404_0081.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0081.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0081.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.0835,250.342,81.68,7862.353206,6807781.391,15.86769014,100.5920512,0.181005166,0.506963541,0.373015169,0.12002129,55.75572959,1564490.184,45231.04282,10,sdf_meridian_v0.1
F404_0082,C_Inco718_RPM11292_T650_OR244.462_BR71.7975,82,D:\sdfdata\F404HPT\data\raw\pdf\F404_0082.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0082.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0082.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.7975,244.462,85.648,7813.252252,6653669.562,14.63826691,100.5920475,0.212810949,0.514794177,0.387369876,0.097835947,54.49355371,1453998.393,46753.69463,10,sdf_meridian_v0.1
F404_0083,C_Inco718_RPM11292_T650_OR257.006_BR68.9245,83,D:\sdfdata\F404HPT\data\raw\pdf\F404_0083.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0083.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0083.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.9245,257.006,85.264,8201.673467,7139338.922,16.06361279,100.5920025,0.250973392,0.509810014,0.369495739,0.120694247,58.47118577,1723757.565,47089.7272,10,sdf_meridian_v0.1
F404_0084,C_Inco718_RPM11292_T650_OR253.394_BR67.7545,84,D:\sdfdata\F404HPT\data\raw\pdf\F404_0084.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0084.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0084.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.7545,253.394,76.848,8177.625176,7021314.487,14.75946389,100.592153,0.219161906,0.50217565,0.377053548,0.120770802,57.50456565,1577589.393,49820.14054,10,sdf_meridian_v0.1
F404_0085,C_Inco718_RPM11292_T650_OR246.226_BR70.1465,85,D:\sdfdata\F404HPT\data\raw\pdf\F404_0085.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0085.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0085.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.1465,246.226,84.624,7530.678101,6355201.358,16.04230981,100.5921123,0.203743211,0.529020198,0.383486071,0.087493731,52.04909912,1386007.81,43279.65571,10,sdf_meridian_v0.1
F404_0086,C_Inco718_RPM11292_T650_OR248.494_BR68.1055,86,D:\sdfdata\F404HPT\data\raw\pdf\F404_0086.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0086.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0086.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.1055,248.494,85.232,8221.658763,6919896.598,13.14887461,100.5922084,0.204249764,0.518489952,0.387067746,0.094442302,56.67395313,1507712.559,53780.65743,10,sdf_meridian_v0.1
F404_0087,C_Inco718_RPM11292_T650_OR254.598_BR69.6395,87,D:\sdfdata\F404HPT\data\raw\pdf\F404_0087.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0087.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0087.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.6395,254.598,76.528,8206.727581,7052836.097,13.40141738,100.5920776,0.228018434,0.506060205,0.380624972,0.113314822,57.76272763,1620680.434,55391.37153,10,sdf_meridian_v0.1
F404_0088,C_Inco718_RPM11292_T650_OR251.21_BR67.4685,88,D:\sdfdata\F404HPT\data\raw\pdf\F404_0088.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0088.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0088.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.4685,251.21,73.456,7916.511409,6599491.501,13.7734259,100.592123,0.211256696,0.553557644,0.361440312,0.085002043,54.04983539,1448516.728,52470.44491,10,sdf_meridian_v0.1
F404_0089,C_Inco718_RPM11292_T650_OR248.102_BR66.8705,89,D:\sdfdata\F404HPT\data\raw\pdf\F404_0089.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0089.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0089.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.8705,248.102,81.84,7983.184713,6700563.703,14.71420616,100.9996865,0.200238831,0.542313337,0.374438565,0.083248099,54.87761672,1470223.771,47907.8378,10,sdf_meridian_v0.1
F404_0090,C_Inco718_RPM11292_T650_OR245.89_BR72.6165,90,D:\sdfdata\F404HPT\data\raw\pdf\F404_0090.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0090.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0090.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.6165,245.89,77.68,7547.769821,6385978.59,8.023056447,100.5921091,0.196047529,0.515942678,0.364800717,0.119256605,52.30116465,1392675.781,86302.77549,10,sdf_meridian_v0.1
F404_0091,C_Inco718_RPM11292_T650_OR247.542_BR67.5075,91,D:\sdfdata\F404HPT\data\raw\pdf\F404_0091.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0091.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0091.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.5075,247.542,85.136,7878.078098,6622064.187,14.61702159,100.3326026,0.191968562,0.53501138,0.353594859,0.111393761,54.23470569,1449906.941,48008.90262,10,sdf_meridian_v0.1
F404_0092,C_Inco718_RPM11292_T650_OR247.99_BR71.0565,92,D:\sdfdata\F404HPT\data\raw\pdf\F404_0092.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0092.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0092.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.0565,247.99,82.832,7609.023846,6511004.65,14.36525105,98.60442602,0.187407863,0.514472039,0.381007683,0.104520279,53.32512808,1447486.94,49027.30191,10,sdf_meridian_v0.1
F404_0093,C_Inco718_RPM11292_T650_OR244.378_BR69.5745,93,D:\sdfdata\F404HPT\data\raw\pdf\F404_0093.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0093.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0093.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.5745,244.378,86.768,7426.925305,6249437.681,14.19231611,97.41738441,0.198944862,0.534371236,0.389124325,0.076504439,51.18289461,1352459.439,48189.65459,10,sdf_meridian_v0.1
F404_0094,C_Inco718_RPM11292_T650_OR245.638_BR67.2085,94,D:\sdfdata\F404HPT\data\raw\pdf\F404_0094.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0094.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0094.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.2085,245.638,80.912,7584.534154,6346862.089,15.50131432,100.5919964,0.197236791,0.527279402,0.401550957,0.071169642,51.98080051,1352297.283,44576.448,10,sdf_meridian_v0.1
F404_0095,C_Inco718_RPM11292_T650_OR244.742_BR71.2775,95,D:\sdfdata\F404HPT\data\raw\pdf\F404_0095.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0095.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0095.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.2775,244.742,81.104,7238.850475,6124199.868,15.59626646,100.5919899,0.194691409,0.515970631,0.407847355,0.076182014,50.15719692,1306407.35,43982.43198,10,sdf_meridian_v0.1
F404_0096,C_Inco718_RPM11292_T650_OR244.854_BR70.4845,96,D:\sdfdata\F404HPT\data\raw\pdf\F404_0096.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0096.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0096.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.4845,244.854,72.912,7390.092127,6253280.223,14.1570796,97.17551771,0.199824493,0.52846983,0.373887373,0.097642796,51.21436503,1359885.632,48497.97543,10,sdf_meridian_v0.1
